symbol,date,open,high,low,close,volume
HCLTECH.NS,2016-09-20,308.21597325575243,308.5261424644024,304.16432141165404,307.0915832519531,3031210
HCLTECH.NS,2016-09-21,307.82821170266806,309.3984623236884,305.71514729602546,307.3047790527344,2806130
HCLTECH.NS,2016-09-22,309.78613983902534,310.15447602728085,303.8928318200988,305.8507995605469,2234722
HCLTECH.NS,2016-09-23,308.0997015970811,311.7248505298977,307.2273372765683,309.1077575683594,5211570
HCLTECH.NS,2016-09-26,308.25468436574585,308.99135682035455,304.61015535637137,305.8896179199219,3651990
HCLTECH.NS,2016-09-27,305.88958402934685,310.09630748122515,303.97037856446167,308.5648193359375,3263196
HCLTECH.NS,2016-09-28,309.3984736535148,310.9105809228411,306.29673456926906,308.7393493652344,3066374
HCLTECH.NS,2016-09-29,309.78624643852277,311.9574547200183,302.92364275450245,306.7038879394531,5692688
HCLTECH.NS,2016-09-30,309.0108940387295,311.7249169474762,305.13371845480566,310.1352844238281,3662600
HCLTECH.NS,2016-10-03,312.11246675184117,314.82648820185716,308.00267230757254,313.50823974609375,3033736
HCLTECH.NS,2016-10-04,315.02038577141974,318.31598365333616,314.0510922767385,317.21099853515625,3013374
HCLTECH.NS,2016-10-05,317.2497444713817,319.18833136091047,312.5971359365127,316.37738037109375,1596940
HCLTECH.NS,2016-10-06,316.3773928915039,316.668180936441,309.0883106312937,310.7748718261719,3177462
HCLTECH.NS,2016-10-07,311.00752806367757,313.8378604071125,304.4744755450583,312.7134704589844,1535854
HCLTECH.NS,2016-10-10,310.9493421716444,316.3192184778047,310.9493421716444,315.2142333984375,1538488
HCLTECH.NS,2016-10-13,313.9735321310119,319.90560336012123,306.5487584425837,311.453369140625,4152022
HCLTECH.NS,2016-10-14,311.7248754194149,318.89764929411535,310.11583830068207,315.0980224609375,2752386
HCLTECH.NS,2016-10-17,316.99770589871923,317.15280230936975,311.33704187582384,313.43072509765625,1480186
HCLTECH.NS,2016-10-18,314.8265512877007,324.286865989197,314.8265512877007,323.66650390625,2653938
HCLTECH.NS,2016-10-19,323.58892747016597,326.3223540285644,320.2545673485168,322.0186767578125,4278520
HCLTECH.NS,2016-10-20,321.6310168974626,322.96864687851814,314.845961290771,316.2029724121094,4977454
HCLTECH.NS,2016-10-21,319.0913903041756,329.05573128349016,318.4128849177451,322.4839172363281,10282518
HCLTECH.NS,2016-10-24,322.29006907253523,324.4806817145439,313.5276658332818,314.3031005859375,3414444
HCLTECH.NS,2016-10-25,312.7910323836438,314.63269015100957,311.1432333286324,311.93804931640625,3469130
HCLTECH.NS,2016-10-26,310.83299859054205,311.66657667929064,305.3661698560562,306.6262512207031,3223550
HCLTECH.NS,2016-10-27,306.6067938522054,307.32956883401687,301.33259433463775,302.504638671875,4050632
HCLTECH.NS,2016-10-28,302.44599362651104,305.2002925296378,296.9178426754216,298.14849853515625,5422932
HCLTECH.NS,2016-11-01,301.52799968226395,303.3251490250489,299.65273310982997,301.957763671875,2196342
HCLTECH.NS,2016-11-02,298.8713211504189,301.9967728748677,298.08995821930665,298.59783935546875,2054166
HCLTECH.NS,2016-11-03,299.22289428316975,300.5316674371712,297.1132051816298,298.12896728515625,2406676
HCLTECH.NS,2016-11-04,298.08985576887636,312.1543836950618,298.08985576887636,310.4939880371094,5683326
HCLTECH.NS,2016-11-07,312.54513684922813,323.2888759284204,310.55267113993494,319.2648620605469,5987574
HCLTECH.NS,2016-11-08,316.8426421628747,318.75699072269487,309.12668386112773,316.061279296875,2514742
HCLTECH.NS,2016-11-09,298.8712953715932,311.66611226495223,298.14854426077625,306.6263122558594,5296796
HCLTECH.NS,2016-11-10,308.657875704915,314.81110856038634,303.16880608544415,308.5016174316406,3644546
HCLTECH.NS,2016-11-11,306.62629250930934,309.81035551202353,294.96446205747515,298.5196533203125,5043522
HCLTECH.NS,2016-11-15,298.8712881201473,307.4662794124914,287.5415268711482,301.1177062988281,5257576
HCLTECH.NS,2016-11-16,303.16877094743825,307.83741851652655,298.57826442858203,302.32879638671875,4562692
HCLTECH.NS,2016-11-17,299.26203981950647,303.1688549607533,295.3552246782597,296.9765625,5376838
HCLTECH.NS,2016-11-18,295.9801473594344,304.32120753483014,295.9801473594344,298.4219055175781,3682234
HCLTECH.NS,2016-11-21,298.87126467004794,304.53614485006847,295.0425918001975,296.2732238769531,2155720
HCLTECH.NS,2016-11-22,298.87126683232094,299.8479703187011,294.98398218746803,297.73828125,2063646
HCLTECH.NS,2016-11-23,298.0899661546493,300.31685533666115,295.5310072561966,298.2657775878906,1801756
HCLTECH.NS,2016-11-24,298.8713674919821,301.86009070502513,294.18318917838235,299.96527099609375,4187488
HCLTECH.NS,2016-11-25,301.58650408876474,317.23328900524683,300.8441999088838,313.30694580078125,5477332
HCLTECH.NS,2016-11-28,314.8892536552377,316.9012726925211,308.77507932840103,314.9087829589844,3033048
HCLTECH.NS,2016-11-29,314.8892349459434,317.8974867486065,312.27166457621564,314.6157531738281,1647360
HCLTECH.NS,2016-11-30,316.4519844740775,316.62779590117947,311.76380692631335,314.0297546386719,3063460
HCLTECH.NS,2016-12-01,314.068820332931,315.0845825426224,309.4197016413601,313.7562561035156,2512750
HCLTECH.NS,2016-12-02,313.20933396529335,319.1476969778152,308.638356074621,310.0447998046875,2103394
HCLTECH.NS,2016-12-05,308.46250653175167,313.1116249096919,305.59100766880704,309.9666442871094,1507316
HCLTECH.NS,2016-12-06,311.76386617254946,313.13125155049926,304.1065175941542,305.0832214355469,1557628
HCLTECH.NS,2016-12-07,307.34912008762274,308.2867413171941,301.2544747915374,306.8216857910156,1621702
HCLTECH.NS,2016-12-08,308.247695430376,311.3731473485547,305.903606491742,310.5331726074219,2063636
HCLTECH.NS,2016-12-09,311.37306263903014,314.85013649018293,306.00119361608574,313.8343505859375,2699554
HCLTECH.NS,2016-12-12,310.9823650520535,313.93200457463087,308.8922292974234,312.4669494628906,3011062
HCLTECH.NS,2016-12-13,312.9553183659654,314.0687746192593,309.10711626576045,312.916259765625,1877952
HCLTECH.NS,2016-12-14,314.92830366592926,322.0387107427851,311.08010096604045,320.67132568359375,3721154
HCLTECH.NS,2016-12-15,321.14010411952637,328.1723691732386,321.14010411952637,325.10552978515625,5601630
HCLTECH.NS,2016-12-16,326.5315637214458,326.5315637214458,318.4835350794952,320.59320068359375,2632882
HCLTECH.NS,2016-12-19,320.59310792106606,323.0544195149653,318.40530188793053,322.1949157714844,2148158
HCLTECH.NS,2016-12-20,322.3121997227005,325.8869445668373,322.05824723934296,324.32421875,2804568
HCLTECH.NS,2016-12-21,326.2190069785165,326.9222288113258,318.9132591789191,320.67132568359375,2063788
HCLTECH.NS,2016-12-22,319.6945609393851,321.49170955214754,314.88918484786325,319.2257385253906,1582514
HCLTECH.NS,2016-12-23,318.7960242372047,318.7960242372047,309.0289891809178,310.1033630371094,2905268
HCLTECH.NS,2016-12-26,309.38057770251,311.6855834132249,306.02070370823225,308.7945556640625,1117150
HCLTECH.NS,2016-12-27,308.20865145978576,316.4129631347191,307.4663470558357,314.44000244140625,1011418
HCLTECH.NS,2016-12-28,316.4520147047046,319.47979632687924,314.1665374699598,315.29949951171875,1434432
HCLTECH.NS,2016-12-29,315.3189802475128,322.2731289460871,314.61575842555095,320.1048278808594,3560002
HCLTECH.NS,2016-12-30,321.14019250677455,324.2656445019743,318.3663633991573,323.4647521972656,2051884
HCLTECH.NS,2017-01-02,321.53084787519566,325.8283440193356,321.2573660787804,323.6795959472656,842486
HCLTECH.NS,2017-01-03,324.6562505070124,327.00033895832655,321.7261399428696,326.277587890625,1437066
HCLTECH.NS,2017-01-04,326.4339610402827,335.9861296104797,325.45725717513596,334.7945556640625,4233756
HCLTECH.NS,2017-01-05,335.98605610652874,339.79520034727136,328.2114855026863,329.9891052246094,4157614
HCLTECH.NS,2017-01-06,326.21904980315713,328.2896569669782,315.1822975193976,318.1710205078125,5591598
HCLTECH.NS,2017-01-09,315.0846043348431,328.2310452875557,314.8697342962361,327.5082702636719,3839588
HCLTECH.NS,2017-01-10,329.22718584078115,329.7350668381785,326.02359392945493,327.3323669433594,2613934
HCLTECH.NS,2017-01-11,327.9771600695226,329.9305678126407,322.99597032457154,325.535400390625,2766112
HCLTECH.NS,2017-01-12,324.2850672897921,332.04010681276327,324.2850672897921,331.18060302734375,3290556
HCLTECH.NS,2017-01-13,332.1573810965081,335.1851624027157,327.625461866486,332.1769104003906,4573998
HCLTECH.NS,2017-01-16,331.2587749597766,331.2587749597766,323.0153829542862,324.4804382324219,2429338
HCLTECH.NS,2017-01-17,323.0936003901004,329.5398451379077,323.0936003901004,327.2934265136719,4099262
HCLTECH.NS,2017-01-18,327.195771052899,330.34075250112204,326.7074191558051,329.7547302246094,2168782
HCLTECH.NS,2017-01-19,329.7351504502278,332.64573208049023,327.234779581678,329.79376220703125,2112076
HCLTECH.NS,2017-01-20,328.17234217818554,330.1257489768652,325.7110543809087,327.6839904785156,2219790
HCLTECH.NS,2017-01-23,325.82828068597166,336.1813375662813,323.48419233571286,334.93115234375,3969016
HCLTECH.NS,2017-01-24,328.9537229396482,333.6418995136099,323.05444362219936,331.6103515625,7390624
HCLTECH.NS,2017-01-25,333.25111887508126,334.9310435446663,327.21508856485053,328.6606140136719,3855738
HCLTECH.NS,2017-01-27,329.735213416629,332.0402439964089,328.42643982093045,329.8133544921875,2699128
HCLTECH.NS,2017-01-30,324.6953962161867,329.1101163934115,323.52335167610374,328.2701416015625,1899068
HCLTECH.NS,2017-01-31,326.3166892772261,327.11758150070443,307.5053674509292,316.9012756347656,9645094
HCLTECH.NS,2017-02-01,316.84217757567114,322.549272699705,306.471017769815,320.3648376464844,9033230
HCLTECH.NS,2017-02-02,320.3845176359609,328.2957227742842,318.8691950671515,325.5602722167969,3760086
HCLTECH.NS,2017-02-03,324.7140751809124,328.9255231424041,321.50628410174374,326.97723388671875,2257058
HCLTECH.NS,2017-02-06,328.6499422606368,329.2403313784703,321.40782613934823,324.3597717285156,2185076
HCLTECH.NS,2017-02-07,324.32043449069164,325.77673250841644,319.5973213670408,321.0536193847656,2605080
HCLTECH.NS,2017-02-08,322.3524811980012,322.37215603205874,316.7437841808199,318.2197570800781,2824810
HCLTECH.NS,2017-02-09,319.18408425864135,323.6513529055657,315.68109874816474,322.6280212402344,3130268
HCLTECH.NS,2017-02-10,323.57265310319826,326.6820460421973,319.71544820754093,326.05230712890625,3550994
HCLTECH.NS,2017-02-13,327.07565257192033,328.11868321519466,323.13972414145195,325.6193542480469,1209256
HCLTECH.NS,2017-02-14,326.36709190470106,328.43345370797596,324.5172012952658,327.4691467285156,2246504
HCLTECH.NS,2017-02-15,327.46919187408366,330.0668946042707,323.7694101451537,326.8000793457031,1995766
HCLTECH.NS,2017-02-16,325.5996349718444,333.3337428913446,325.5996349718444,332.5859069824219,3441322
HCLTECH.NS,2017-02-17,334.5537837360599,334.5537837360599,327.1148723473205,330.3226623535156,2079702
HCLTECH.NS,2017-02-20,331.4051057354534,333.37306954623403,329.53554011521186,332.1922912597656,1331008
HCLTECH.NS,2017-02-21,332.2317392620643,339.4738578384865,332.2317392620643,335.06561279296875,3074096
HCLTECH.NS,2017-02-22,335.4591958463144,340.45783006340645,326.89855098633853,328.3351745605469,3487340
HCLTECH.NS,2017-02-23,328.65002139145247,334.94750683128865,328.65002139145247,331.7397155761719,6776184
HCLTECH.NS,2017-02-27,332.54658640133675,335.08524089616867,329.0632754972892,330.5982971191406,2385238
HCLTECH.NS,2017-02-28,332.19227840227234,332.97946389611656,328.9844879056591,330.6572570800781,2286110
HCLTECH.NS,2017-03-01,331.7987394597364,334.9474819457126,330.4408394580595,334.19964599609375,2193694
HCLTECH.NS,2017-03-02,334.55373444733794,335.9313086480035,330.3422885149916,332.0937805175781,1735692
HCLTECH.NS,2017-03-03,332.1922967323257,336.4430938290406,328.7090103390584,335.6952819824219,1712464
HCLTECH.NS,2017-03-06,334.8293356272781,341.5204119455872,333.01879468029256,336.7382507324219,3084616
HCLTECH.NS,2017-03-07,339.15885909206673,339.15885909206673,335.4197281697841,337.44671630859375,1494044
HCLTECH.NS,2017-03-08,337.308997980159,337.70259074326304,332.29069025058254,333.6485900878906,1458528
HCLTECH.NS,2017-03-09,336.1282583348212,336.1282583348212,331.54289250829083,332.330078125,1533834
HCLTECH.NS,2017-03-10,334.2979962805667,337.702583214715,330.9721567248786,333.1172180175781,1412616
HCLTECH.NS,2017-03-14,340.4578548515872,340.4578548515872,334.5539614148544,335.97088623046875,3171728
HCLTECH.NS,2017-03-15,334.75066446059594,336.8760751139891,329.5355600466008,331.7593688964844,2478532
HCLTECH.NS,2017-03-16,338.8046774779525,340.02482957190455,334.3964333127992,336.6792907714844,3690466
HCLTECH.NS,2017-03-17,337.40748190377235,342.81938377157854,335.73471223554134,340.7530212402344,3987020
HCLTECH.NS,2017-03-20,343.19325457634017,345.9680790749009,338.9424570441834,340.2019348144531,3392968
HCLTECH.NS,2017-03-21,340.45777823930797,344.15756023631025,335.32139690977704,338.21429443359375,7366514
HCLTECH.NS,2017-03-22,334.8293714565424,344.2755978579138,333.9634625651508,343.5080871582031,3364236
HCLTECH.NS,2017-03-23,342.83901767143135,346.36167818025075,342.01248236679174,345.04315185546875,2848278
HCLTECH.NS,2017-03-24,343.33099558473066,344.98409015390115,342.87837827727793,343.6261901855469,1751020
HCLTECH.NS,2017-03-27,341.6384590161633,343.68514583330085,333.39268725720024,335.4000244140625,2353860
HCLTECH.NS,2017-03-28,336.73832681801264,342.72094238839315,335.40012566578207,338.4504699707031,1796222
HCLTECH.NS,2017-03-29,340.61527007478986,346.16491978216516,338.3324122722651,345.4170837402344,4242538
HCLTECH.NS,2017-03-30,342.42576303180937,347.0308039599406,340.47747371340773,344.728271484375,2927478
HCLTECH.NS,2017-03-31,347.93599050063415,350.356595518858,341.2449137602373,344.2952575683594,4314580
HCLTECH.NS,2017-04-03,344.03946198311894,345.6728817365902,337.8994238210791,340.94976806640625,1874754
HCLTECH.NS,2017-04-05,342.0321380776703,342.0321380776703,333.1369505400853,334.75067138671875,3578706
HCLTECH.NS,2017-04-06,333.76672742292766,337.1319413912828,333.3731345839855,335.9314880371094,2089810
HCLTECH.NS,2017-04-07,336.0889534386742,337.9388206659907,333.3338034131369,334.2784118652344,2059774
HCLTECH.NS,2017-04-10,334.1602556611473,337.50579414538726,327.07558592981553,327.8824462890625,1485086
HCLTECH.NS,2017-04-11,328.64992838360996,329.83070656941936,325.10759382618187,328.1776123046875,2620546
HCLTECH.NS,2017-04-12,327.2133543613381,328.6303028104933,325.50123534448073,327.3314514160156,1311888
HCLTECH.NS,2017-04-13,327.6660453705991,327.6660453705991,316.9996888181859,318.4559631347656,2293364
HCLTECH.NS,2017-04-17,314.93328170224345,321.7621070250126,314.93328170224345,319.1250305175781,1404094
HCLTECH.NS,2017-04-18,319.5974213033206,322.7264895307801,316.44867823629284,318.042724609375,2028564
HCLTECH.NS,2017-04-19,317.4325590563841,322.56893973930613,316.4289023289388,318.25909423828125,2636200
HCLTECH.NS,2017-04-20,319.10544095371233,321.1324539806279,318.2592066167272,320.7388610839844,1079608
HCLTECH.NS,2017-04-21,321.56525565000436,323.3167480771765,317.9441977830066,319.8924865722656,1780310
HCLTECH.NS,2017-04-24,319.9909114551197,324.3204317823107,318.51493861630456,322.5689392089844,1373968
HCLTECH.NS,2017-04-25,324.3203945553024,325.0485314630074,320.22702074298013,322.7263488769531,2194602
HCLTECH.NS,2017-04-26,323.49388778111927,323.5332374465499,313.516297248989,314.97259521484375,1918248
HCLTECH.NS,2017-04-27,313.6933844660743,322.74601664012664,313.37851510809696,318.6920166015625,5640334
HCLTECH.NS,2017-04-28,319.95159701812815,322.7460962914525,314.77584208425503,320.42388916015625,2794138
HCLTECH.NS,2017-05-02,321.2307952509511,324.89120373614867,319.47930236682436,323.552978515625,1722732
HCLTECH.NS,2017-05-03,324.69440877556156,329.63399397015615,323.1397122979083,328.6893615722656,1989864
HCLTECH.NS,2017-05-04,329.08291250412196,331.6412655644456,318.08201356312776,321.9588928222656,2758496
HCLTECH.NS,2017-05-05,323.11997325554347,327.4691683429999,320.50257185610394,326.5245361328125,1856816
HCLTECH.NS,2017-05-08,326.62295562713246,332.5858957940589,324.98956002016666,330.6966552734375,1581634
HCLTECH.NS,2017-05-09,332.5859697863227,336.4628498840986,330.59833062947826,334.4555358886719,1814522
HCLTECH.NS,2017-05-10,334.06186344837647,334.90809751284917,329.8700908397963,332.03485107421875,1515412
HCLTECH.NS,2017-05-11,337.6239369573677,338.0175298015761,328.886171011341,330.1063232421875,7029834
HCLTECH.NS,2017-05-12,330.61794232647736,333.84540799664484,330.24402437281816,333.6289367675781,3295402
HCLTECH.NS,2017-05-15,333.9635099779229,334.55389921182615,332.5859350988154,333.9831848144531,1375146
HCLTECH.NS,2017-05-16,334.5538090004731,336.9547149617499,333.78629839875583,334.3963623046875,5948804
HCLTECH.NS,2017-05-17,335.3411077628954,336.63995936160217,331.48390264252333,335.951171875,2747118
HCLTECH.NS,2017-05-18,334.88838581407174,343.31128037603236,332.29068324157674,333.9241027832031,7317362
HCLTECH.NS,2017-05-19,335.7346498246152,336.3250390095354,332.2316643848897,332.46783447265625,2896062
HCLTECH.NS,2017-05-22,334.5538739083235,339.3753856205317,333.7666883226569,337.48614501953125,5784538
HCLTECH.NS,2017-05-23,339.67065147635356,342.7406710999286,338.15532851523716,340.4184875488281,6427042
HCLTECH.NS,2017-05-24,338.83294681364447,340.04178565108106,332.92743852538314,338.8131103515625,4033036
HCLTECH.NS,2017-05-25,340.9535245513852,343.8270067402809,337.9214957378092,340.6958923339844,5896078
HCLTECH.NS,2017-05-26,339.94281592529086,343.2324523743181,339.0510456968357,340.4976806640625,2604830
HCLTECH.NS,2017-05-29,340.41840812006154,345.61048252757917,337.4656531731482,342.61810302734375,3686630
HCLTECH.NS,2017-05-30,342.61812330464556,345.59069070414654,338.0601866254108,344.0845947265625,2826830
HCLTECH.NS,2017-05-31,342.4793878528323,344.54037274787726,340.1607949651663,342.5388488769531,5747114
HCLTECH.NS,2017-06-01,342.0434420600287,345.2141808045018,340.5175337155778,341.7461853027344,1843166
HCLTECH.NS,2017-06-02,341.9642190136543,344.69899125903385,338.3575128380451,340.02215576171875,2223574
HCLTECH.NS,2017-06-05,339.2690432065924,343.5891843910404,339.2690432065924,340.33917236328125,2816618
HCLTECH.NS,2017-06-06,346.99769230225536,360.5129553929276,343.2720649130326,352.52667236328125,13253770
HCLTECH.NS,2017-06-07,354.0723276675839,354.6866774874433,342.6576760827264,348.9793395996094,6733948
HCLTECH.NS,2017-06-08,348.7811538670782,348.93970043152336,342.83602056252573,344.16375732421875,2830620
HCLTECH.NS,2017-06-09,343.4504531187363,345.9672415158948,339.50684196048616,341.15167236328125,2701028
HCLTECH.NS,2017-06-12,341.9641966512619,344.2828140618046,337.70351611578286,343.05413818359375,2065426
HCLTECH.NS,2017-06-13,341.647087481536,342.7964899115706,333.83913876473446,335.76141357421875,2487790
HCLTECH.NS,2017-06-14,336.6927553670396,339.2887923742616,333.32384610203684,338.33758544921875,1801536
HCLTECH.NS,2017-06-15,338.08001268553954,338.08001268553954,333.5220758204942,334.6714782714844,3547290
HCLTECH.NS,2017-06-16,333.72021586221507,335.7019273578339,330.94581976834866,332.53118896484375,3824660
HCLTECH.NS,2017-06-19,332.72927784000024,335.2658776034897,329.08292475153723,333.9183044433594,1690856
HCLTECH.NS,2017-06-20,334.90915210825466,338.8923862981262,334.1164677245665,338.5753173828125,2082258
HCLTECH.NS,2017-06-21,338.47629745384734,338.47629745384734,332.1744457054894,334.2948913574219,1819308
HCLTECH.NS,2017-06-22,336.49461612650634,338.476327646686,331.4214394730093,336.5540771484375,2895584
HCLTECH.NS,2017-06-23,336.8908915496561,340.06162935247636,333.8588638493853,337.6241149902344,2161888
HCLTECH.NS,2017-06-27,337.6836087772941,340.45800462405595,330.23237905558193,333.00677490234375,2184790
HCLTECH.NS,2017-06-28,332.33297694721495,339.76439414192015,330.2719924070545,336.25677490234375,2476764
HCLTECH.NS,2017-06-29,337.64401904604347,339.66535512366244,333.91839170558416,335.9397277832031,2984220
HCLTECH.NS,2017-06-30,336.2766067383937,339.24917378919423,332.29337172848346,337.2476501464844,2257114
HCLTECH.NS,2017-07-03,337.68360552713506,338.45647777231375,329.87565816680774,332.19427490234375,3953676
HCLTECH.NS,2017-07-04,336.25679872154615,336.87112441499613,332.13482934923996,333.5418395996094,1981500
HCLTECH.NS,2017-07-05,332.5311894749883,333.40314737256114,330.98544482970857,331.9366760253906,2420508
HCLTECH.NS,2017-07-06,332.92751798600324,333.87874914228854,331.2232510059042,333.1851501464844,1373060
HCLTECH.NS,2017-07-07,333.1256662949335,333.1256662949335,328.4884570598043,329.7171325683594,2303234
HCLTECH.NS,2017-07-10,332.2934072479652,338.3970643968865,332.1348606453168,336.75225830078125,390438
HCLTECH.NS,2017-07-11,335.16693924714775,344.4215240312692,335.16693924714775,337.1486511230469,2993400
HCLTECH.NS,2017-07-12,336.93054336151084,340.2598280002138,335.32536205709795,338.4762878417969,1205956
HCLTECH.NS,2017-07-13,339.30864373141344,342.4001331186179,339.07084802046614,340.29949951171875,1912818
HCLTECH.NS,2017-07-14,340.8543759340816,341.0129225294463,334.92905374683215,337.0296630859375,1288116
HCLTECH.NS,2017-07-17,336.4945401270482,344.8177266319575,334.4732045093224,344.0646667480469,1818014
HCLTECH.NS,2017-07-18,344.4610697706284,350.48547733298125,344.1638130572638,349.05865478515625,1977378
HCLTECH.NS,2017-07-19,350.7629484642167,356.5495365817636,350.7629484642167,354.8849182128906,2912888
HCLTECH.NS,2017-07-20,356.31169791647284,356.31169791647284,349.7324259627494,351.0205383300781,1613768
HCLTECH.NS,2017-07-21,350.3665767590511,359.8787915126905,350.3665767590511,358.6699523925781,2483620
HCLTECH.NS,2017-07-24,358.6699782309655,361.46418667797775,357.1836945686383,359.6410217285156,3004440
HCLTECH.NS,2017-07-25,357.5006769750538,358.65007907180717,351.159201551993,354.74609375,3584666
HCLTECH.NS,2017-07-26,353.9336866744879,358.09528097469183,350.3666058457417,353.8147888183594,3023714
HCLTECH.NS,2017-07-27,357.89708361991234,367.8056407522465,350.90163260815905,352.8437194824219,9319652
HCLTECH.NS,2017-07-28,351.95202175970695,355.4794785009683,333.3239305179207,353.9733581542969,3042762
HCLTECH.NS,2017-07-31,351.95195605742293,355.9153789859975,348.166891998797,353.89404296875,1894566
HCLTECH.NS,2017-08-01,352.34826930958144,355.9153496512982,347.9885044474831,350.4458312988281,2664554
HCLTECH.NS,2017-08-02,351.951967408057,353.9336789362555,347.5525774917821,349.57391357421875,1658180
HCLTECH.NS,2017-08-03,350.4479350064023,351.3218748434855,345.97894927270363,347.8857116699219,2544010
HCLTECH.NS,2017-08-04,347.5876114706207,355.3338496691088,346.8328401016837,353.8044738769531,1141420
HCLTECH.NS,2017-08-07,353.54640056532605,355.41344820398785,350.1301192020026,351.9574279785156,1646970
HCLTECH.NS,2017-08-08,350.60671382239025,351.7190137831051,348.0246339414877,350.3683776855469,1731896
HCLTECH.NS,2017-08-09,345.9988491356797,351.4212288577687,345.9988491356797,349.0774841308594,1071692
HCLTECH.NS,2017-08-10,346.8130929604193,351.9573960933353,345.9192959613109,350.7259521484375,1693074
HCLTECH.NS,2017-08-11,348.8191724732584,353.2285856337691,343.43653306957066,346.5151672363281,3384860
HCLTECH.NS,2017-08-14,346.7932076193109,348.93832994207764,340.0599325878529,341.66876220703125,808098
HCLTECH.NS,2017-08-16,343.2179434463563,345.06513304863626,338.05378457505697,343.41656494140625,2250010
HCLTECH.NS,2017-08-17,346.5549580215621,347.62749520501507,341.9270653017318,346.15771484375,1602350
HCLTECH.NS,2017-08-18,347.1308963489855,351.44099881843306,343.03929699572194,348.08428955078125,2129910
HCLTECH.NS,2017-08-21,348.6801621162346,351.5601748480406,345.6809812929615,347.2103576660156,1339674
HCLTECH.NS,2017-08-22,349.97113493825685,352.056660997764,346.9123585351545,347.9253234863281,1506462
HCLTECH.NS,2017-08-23,348.73968235220843,350.74575490013655,342.82075122486464,349.5738830566406,1509778
HCLTECH.NS,2017-08-24,351.1627853701369,351.1627853701369,344.0124119123739,344.6082763671875,1624246
